,Score,Average Score,Timestamp,Solved Requirement,Stretch Goal
0,-432.4740874350955,-432.4740874350955,79,200,250
1,-126.78625047089025,-279.6301689529929,82,200,250
2,-161.37734390158647,-240.21256060252412,153,200,250
3,-127.5609479868372,-212.04965744860237,73,200,250
4,-602.8997916303533,-290.21968428495256,162,200,250
5,-128.77331279669153,-263.31195570357573,99,200,250
6,-97.33520589518528,-239.60099144523423,142,200,250
7,-351.6059237716945,-253.60160798604176,98,200,250
8,-340.75835165346916,-263.2856906157559,117,200,250
9,-119.6172966344305,-248.9188512176234,81,200,250
10,-166.95184884448545,-241.46730554733813,93,200,250
11,-83.83917205290112,-228.33162775613505,83,200,250
12,-165.70269951651403,-223.51401789154883,113,200,250
13,-84.73502968642748,-213.60123301975446,121,200,250
14,-126.97602983413533,-207.8262194740465,109,200,250
15,-403.3828423196678,-220.0485084018978,307,200,250
16,-173.36888282034164,-217.30264807357096,113,200,250
17,-211.7127327351826,-216.99209722143829,111,200,250
18,-124.09841606793483,-212.102956108096,174,200,250
19,-40.715983269929794,-203.5336074661877,116,200,250
20,-158.18712110772725,-201.37425097292768,137,200,250
21,-126.22907331107828,-197.95856107920727,120,200,250
22,-159.477793361677,-196.28548422192335,430,200,250
23,-164.72445003449968,-194.9704411307807,188,200,250
24,-74.79545876497619,-190.16344183614854,303,200,250
25,-121.93268071853608,-187.53918179316344,428,200,250
26,-163.02607738483516,-186.6312890372994,178,200,250
27,-114.67131941231285,-184.06129012212133,429,200,250
28,-166.95006566481487,-183.4712478994556,513,200,250
29,-239.4263213313182,-185.33641701385102,412,200,250
30,-148.75626788061624,-184.1564122031015,174,200,250
31,-60.8343780202563,-180.30259863488757,119,200,250
32,-111.19635703693118,-178.20847010161614,335,200,250
33,-142.6268749074406,-177.16195259590512,260,200,250
34,-170.03533651352484,-176.9583349935514,135,200,250
35,28.81640777844632,-171.24236991655147,106,200,250
36,-119.81431379264293,-169.85242245374312,167,200,250
37,16.546936193481486,-164.947176173553,128,200,250
38,-65.01073676447199,-162.38470336819196,587,200,250
39,-79.9944299250495,-160.3249465321134,160,200,250
40,-0.8235764406964279,-156.43466921281052,184,200,250
41,-124.46906451960047,-155.67358338678173,132,200,250
42,0.11771989530474514,-152.05052982208204,208,200,250
43,-53.9483749314712,-149.82093539275,123,200,250
44,-130.1345480797729,-149.38346011912824,361,200,250
45,-162.5971665078165,-149.67071460583887,280,200,250
46,-6.889990391514104,-146.63282685659794,317,200,250
47,-10.129856906399652,-143.78901498263545,168,200,250
48,-131.5363617198925,-143.5389608344162,640,200,250
49,-24.800891124592795,-141.16419944021973,165,200,250
50,-58.52365914313803,-139.54379668929656,185,200,250
51,-40.40775200237343,-137.63733429147112,999,200,250
52,-30.633157983798412,-135.61838756868485,151,200,250
53,-38.86298633923918,-133.82662087925067,307,200,250
54,-73.57717762127211,-132.73117645637834,383,200,250
55,-68.54789963864002,-131.58504651320442,999,200,250
56,-180.05664729324437,-132.43542547425776,134,200,250
57,-68.09022888996445,-131.32602553314925,999,200,250
58,-90.08398187927162,-130.6270078441005,284,200,250
59,24.13041795423102,-128.04771741412827,126,200,250
60,-128.69836422517236,-128.05838375529294,757,200,250
61,-105.66328883771916,-127.69717254694497,999,200,250
62,-33.35608571966185,-126.19969497825794,999,200,250
63,-337.20075696541863,-129.49658657180734,774,200,250
64,-3.997303464469624,-127.565828370156,212,200,250
65,-135.70222630099704,-127.6891071266839,485,200,250
66,-306.73065280551714,-130.36136900248738,796,200,250
67,77.99597422399951,-127.29729042562728,999,200,250
68,-113.46409367383391,-127.09680931328246,453,200,250
69,-66.9905000708714,-126.23814775267658,344,200,250
70,-155.23364990922437,-126.64653510699415,829,200,250
71,-99.3712477247756,-126.26771167113,999,200,250
72,19.65901231041524,-124.26871545220472,999,200,250
73,-148.07042027812565,-124.59036011201445,219,200,250
74,-100.18781646215106,-124.26499286334959,999,200,250
75,73.24329730990968,-121.66619957159618,999,200,250
76,-49.51518678542817,-120.72917343151607,999,200,250
77,5.5336757625947826,-119.11041895466849,168,200,250
78,65.99768261902885,-116.76727842841916,999,200,250
79,8.5539027206354,-115.20076366405601,999,200,250
80,19.000505699979293,-113.54395786943829,999,200,250
81,-40.023633846279566,-112.6473685520827,999,200,250
82,72.5636623294091,-110.41591034869124,999,200,250
83,-48.78898105852177,-109.68225642857017,88,200,250
84,-28.26214627199076,-108.72437277966924,999,200,250
85,-28.549182475281285,-107.79210312496706,425,200,250
86,53.655612269615986,-105.93638225836264,999,200,250
87,-49.26701455584616,-105.29241217083403,127,200,250
88,9.247437274653336,-104.00544757032293,132,200,250
89,-33.00590851425419,-103.21656380303328,117,200,250
90,27.634078265067885,-101.77864465942778,203,200,250
91,51.23410711887254,-100.11546257488104,999,200,250
92,-43.57248069102002,-99.5074735223664,73,200,250
93,-24.56835985572789,-98.71024890889153,72,200,250
94,-2.327818600931069,-97.69569701091298,999,200,250
95,73.66659624820586,-95.91067312279716,999,200,250
96,33.40894208915574,-94.57748121339559,999,200,250
97,92.74838160919634,-92.66599281724667,999,200,250
98,35.66487072204518,-91.36972146836494,93,200,250
99,71.85862390325275,-89.73743801464877,999,200,250
100,-9.954240663840736,-85.51223954693626,144,200,250
101,-68.19041708229085,-84.92628121305026,279,200,250
102,8.040971412846242,-83.23209805990595,999,200,250
103,-34.79891248932528,-82.30447770493079,999,200,250
104,-47.57496062574412,-76.75122939488472,475,200,250
105,-165.03889073402087,-77.11388517425802,344,200,250
106,-11.895421451844758,-76.25948732982461,999,200,250
107,-2.357054495834507,-72.766998637066,999,200,250
108,-15.715485834188776,-69.51656997887319,999,200,250
109,34.686333515441355,-67.97353367737448,999,200,250
110,3.540648060951522,-66.2686087083201,999,200,250
111,33.71878551031535,-65.09302913268793,999,200,250
112,15.971550426310552,-63.27628663325969,999,200,250
113,-25.07682308303615,-62.679704567225784,999,200,250
114,-19.98986729817618,-61.60984294186619,135,200,250
115,-18.330297155678245,-57.7593174902263,999,200,250
116,-35.01809518463308,-56.375809613869215,128,200,250
117,30.11694378497776,-53.95751284866761,999,200,250
118,111.4629244335592,-51.60189944365268,999,200,250
119,12.206934432854492,-51.072670266624826,999,200,250
120,-13.195565314270354,-49.62275470869025,179,200,250
121,-15.440956611214204,-48.514873541691614,999,200,250
122,26.49664330917686,-46.655129174983074,96,200,250
123,147.85734394770515,-43.52931123516103,999,200,250
124,55.66092780098778,-42.224747369501394,999,200,250
125,-5.848066124082109,-41.06390122355685,123,200,250
126,102.79367787501691,-38.40570367095832,999,200,250
127,41.85280807606479,-36.84046239607455,999,200,250
128,88.85406284445823,-34.282421110981815,999,200,250
129,-83.61399868871305,-32.72429788455577,558,200,250
130,140.5369456696659,-29.831365749052942,999,200,250
131,151.49400794624876,-27.708081889387895,999,200,250
132,101.51299909657085,-25.58098832805287,999,200,250
133,110.47669880315974,-23.04995259094687,999,200,250
134,92.06259213326187,-20.42897330447901,999,200,250
135,57.59240675445154,-20.141213314718954,999,200,250
136,49.01269295414507,-18.452943247251074,999,200,250
137,42.10975831989663,-18.197315025986924,999,200,250
138,18.933800347495154,-17.35786965486725,999,200,250
139,87.89409258922674,-15.678984429724487,999,200,250
140,-5.727330581880764,-15.728021971136332,133,200,250
141,106.27537686135268,-13.4205775573268,999,200,250
142,-78.96088350308668,-14.211363591310715,507,200,250
143,143.42879726800507,-12.237591869315953,999,200,250
144,52.55152330037224,-10.410731155514497,999,200,250
145,186.8612168337508,-6.916147322098825,647,200,250
146,92.84267514504612,-5.918820666733223,999,200,250
147,103.6040369164474,-4.781481728504754,999,200,250
148,-108.25913902285517,-4.548709501534378,92,200,250
149,58.050043036877554,-3.720200159919674,999,200,250
150,152.8313281211252,-1.6066502872770414,999,200,250
151,-52.645162081143354,-1.7290243880647398,69,200,250
152,258.2190771052058,1.1594979628253017,406,200,250
153,46.02872627282582,2.0084150889459527,999,200,250
154,130.75585988225302,4.051745463981203,999,200,250
155,127.21708877947584,6.009395348162361,999,200,250
156,131.64318842697818,9.126393705364586,999,200,250
157,-17.03452448856656,9.636950749378565,81,200,250
158,72.95473989029598,11.26733796707424,999,200,250
159,14.065801681142887,11.166691804343357,87,200,250
160,68.66947788539431,13.140370225449024,999,200,250
161,148.29968795716007,15.67999999339782,999,200,250
162,124.89787621735353,17.262539612767974,999,200,250
163,153.86669892649067,22.173214171687064,999,200,250
164,136.65159088187926,23.579703115150554,999,200,250
165,108.00588600845359,26.01678423824506,999,200,250
166,4.877365820319753,29.13286442450343,132,200,250
167,41.110700803551396,28.764011690298954,999,200,250
168,-74.01266197949806,29.158526007242312,112,200,250
169,125.30174466118795,31.081448454562903,999,200,250
170,140.78358605413587,34.041620814196506,999,200,250
171,-11.898937851325712,34.916343912931005,185,200,250
172,15.519492050317936,34.87494871033004,133,200,250
173,43.398403466892525,36.78963694778022,999,200,250
174,148.79493050321696,39.2794644174339,999,200,250
175,-175.68440261875327,36.79018741814727,174,200,250
176,178.0379270695588,39.065718556697135,518,200,250
177,118.58479947925073,40.1962297938637,999,200,250
178,145.93085095609928,40.995561477234396,999,200,250
179,218.56246816932767,43.09564713172133,968,200,250
180,163.1958815271837,44.537600889993364,747,200,250
181,177.45747760529278,46.7124120045091,958,200,250
182,225.96887166402553,48.24646409785526,737,200,250
183,245.0743026110088,51.185096934550565,297,200,250
184,172.90679222100792,53.19678631948055,999,200,250
185,118.00878373347369,54.662365981568094,999,200,250
186,127.37418905596998,55.39955174943164,999,200,250
187,97.09128255902527,56.86313472058035,999,200,250
188,165.8801728982753,58.42946207681657,702,200,250
189,204.0577304639055,60.800098466598165,760,200,250
190,269.8581190723514,63.222338874670996,991,200,250
191,118.02997296259451,63.890297533108225,999,200,250
192,205.80910590089334,66.38411339902736,499,200,250
193,55.10166611666145,67.18081365875125,999,200,250
194,110.17274926292865,68.30581933738983,999,200,250
195,137.83268988560204,68.9474802737638,999,200,250
196,279.49751374998107,71.40836599037206,719,200,250
197,76.64902945459929,71.2473724688261,999,200,250
198,236.50067300894867,73.25573049169512,643,200,250
199,271.5850296715869,75.25299454937849,360,200,250
200,85.91682966830481,76.21170525269991,999,200,250
201,2.4498596282659975,76.91810801980549,152,200,250
202,201.59498606747724,78.85364816635179,821,200,250
203,193.9131431923645,81.14076872316869,469,200,250
204,156.74746268796767,83.18399295630581,838,200,250
205,95.36869567633103,85.78806882040934,999,200,250
206,136.6717637114817,87.2737406720426,999,200,250
207,205.2462353622161,89.34977357062311,571,200,250
208,192.13805286346022,91.42830895759958,478,200,250
209,61.299115042384415,91.69443677286901,999,200,250
210,271.85164108436334,94.37754670310316,817,200,250
211,207.40700769757393,96.11442892497573,710,200,250
212,234.65691590302163,98.30128257974286,649,200,250
213,234.87732818188363,100.90082409239203,390,200,250
214,238.8845867597969,103.48956863297177,744,200,250
215,49.611932136600785,104.16899092589456,999,200,250
216,231.13946395276812,106.83056651726857,930,200,250
217,193.2064889813721,108.4614619692325,470,200,250
218,278.0310750348118,110.12714347524505,510,200,250
219,-167.86708275133577,108.32640330340313,174,200,250
220,234.74339834247417,110.80579293997057,455,200,250
221,259.29478564295124,113.55315036251224,312,200,250
222,299.5358629121673,116.28354255854214,413,200,250
223,51.106908902061015,115.31603820808569,999,200,250
224,132.2634165779514,116.08206309585532,999,200,250
225,215.01397599472972,118.29068351704345,855,200,250
226,249.9985174364917,119.7627319126582,332,200,250
227,227.9164077738067,121.62336790963562,357,200,250
228,238.90749083829377,123.12390218957397,405,200,250
229,298.7915961241597,126.9479581377027,333,200,250
230,53.466327155526145,126.07725195256127,999,200,250
231,232.89695287226897,126.89128140182149,391,200,250
232,84.16997810447144,126.7178511919005,999,200,250
233,266.97490923384487,128.28283329620734,505,200,250
234,257.766870977055,129.93987608464528,757,200,250
235,68.88326057111907,130.05278462281197,999,200,250
236,210.14662159938632,131.6641239092644,296,200,250
237,96.34117950838689,132.2064381211493,999,200,250
238,239.75516370646062,134.41465175473894,797,200,250
239,265.37835440827314,136.18949437292937,442,200,250
