,Score,Average Score,Timestamp,Solved Requirement,Stretch Goal
0,-294.0118862391537,-294.0118862391537,81,200,250
1,-142.34766513658474,-218.1797756878692,90,200,250
2,-591.4100070023262,-342.5898527926882,131,200,250
3,-294.5722004557542,-330.5854397084547,139,200,250
4,-84.56206461394957,-281.3807646895537,69,200,250
5,-128.29934063198627,-255.86719401329245,118,200,250
6,-434.21305043091036,-281.3451735015236,108,200,250
7,-340.0207211152558,-288.6796169532401,73,200,250
8,-341.38000627748545,-294.53521576704514,110,200,250
9,-328.8163427867453,-297.96332846901515,110,200,250
10,-101.36744617289968,-280.09097553300467,206,200,250
11,-273.4647118210837,-279.53878689034457,105,200,250
12,-500.18278121643317,-296.51140183850526,80,200,250
13,-346.2598609166706,-300.06486320123133,115,200,250
14,-210.7160334117485,-294.1082745485992,115,200,250
15,-29.59389697388025,-277.57612595017923,91,200,250
16,-127.06263415250007,-268.7223911385511,100,200,250
17,-422.31639439746436,-277.2553913196018,119,200,250
18,-83.46377474093231,-267.0558325523034,77,200,250
19,-194.36369650004048,-263.4212257496903,111,200,250
20,-248.0082423221106,-262.68727415790073,115,200,250
21,-245.6990388302792,-261.9150816430088,124,200,250
22,-307.4229227473702,-263.893683430155,143,200,250
23,-89.09102151445423,-256.6102391836675,115,200,250
24,-238.79629739017102,-255.89768151192763,105,200,250
25,-265.2750106274719,-256.2583480163716,150,200,250
26,-221.03164968906884,-254.9536554857308,128,200,250
27,-376.3387203529093,-259.2888363738443,82,200,250
28,-77.49053984110763,-253.0199295968534,200,200,250
29,-191.64839364659764,-250.97421173184483,90,200,250
30,-25.621731417044316,-243.70477688298033,85,200,250
31,-141.4760093751583,-240.51012789836088,111,200,250
32,-100.2913959539389,-236.2610754151966,132,200,250
33,-61.208712989869035,-231.112476520334,144,200,250
34,-55.49789562220417,-226.09491706610171,151,200,250
35,-233.6148097479167,-226.30380297392992,81,200,250
36,-63.86525603146199,-221.9135719754848,153,200,250
37,-172.31287884103335,-220.6082905772098,168,200,250
38,-128.80021680438537,-218.25423740354765,115,200,250
39,-252.10342702456825,-219.10046714407318,105,200,250
40,-110.92842365651164,-216.4621246199863,108,200,250
41,-9.604776227296213,-211.53694965825557,159,200,250
42,-115.11388253784362,-209.29455274847854,184,200,250
43,-24.075278232501134,-205.08502378220635,134,200,250
44,-165.55909820117574,-204.20666988040568,58,200,250
45,-120.76911472071028,-202.39280998562967,107,200,250
46,-142.87004602783026,-201.12636819929352,112,200,250
47,-324.77816147493394,-203.70244722586935,71,200,250
48,-8.801079370771262,-199.724868290051,77,200,250
49,-136.8171626474509,-198.46671417719898,83,200,250
50,-256.9126450890087,-199.6127128225286,109,200,250
51,-126.01799759026659,-198.1974298372928,137,200,250
52,-193.62500309501172,-198.11115763460825,118,200,250
53,-31.633904581107558,-195.02824554102492,101,200,250
54,-172.06008486436463,-194.61064261963108,76,200,250
55,-133.59773693140804,-193.52112644662708,70,200,250
56,-412.37670110278486,-197.36069793182284,156,200,250
57,-164.7252193777855,-196.79801726709806,295,200,250
58,-203.32465053586083,-196.90863816995844,89,200,250
59,-164.00331891146985,-196.36021618231695,82,200,250
60,-91.84255107753751,-194.64681183633695,126,200,250
61,-14.346839793024884,-191.73874777112226,130,200,250
62,-129.02690520315318,-190.7433216986148,125,200,250
63,-187.54110390717562,-190.6932870456236,104,200,250
64,-134.8923072423283,-189.8348104332652,127,200,250
65,-46.624398183606345,-187.66495570220977,222,200,250
66,-119.98157650492962,-186.65475601269813,150,200,250
67,-66.93309184679728,-184.89414330437606,127,200,250
68,-112.49049550216394,-183.8448150753585,90,200,250
69,-62.14595647787153,-182.10625995253724,101,200,250
70,-38.92311584749324,-180.08959595105776,169,200,250
71,-154.63851137096225,-179.7361086652231,97,200,250
72,-243.75942167961816,-180.6131403503518,117,200,250
73,-47.580204326979924,-178.8153979716576,103,200,250
74,-60.27754827712444,-177.23489330906384,119,200,250
75,-286.01079949089586,-178.66615523250897,82,200,250
76,-89.38286787130505,-177.50663202002582,122,200,250
77,-54.01092060395091,-175.92335366853766,93,200,250
78,-106.97420152652906,-175.05057959079073,122,200,250
79,-73.47989919373353,-173.7809460858275,101,200,250
80,-154.37471223195828,-173.54136295182911,161,200,250
81,-85.14414035428406,-172.46334804210298,114,200,250
82,-89.28327922262918,-171.4611785382539,97,200,250
83,42.609305894707546,-168.91272039024244,176,200,250
84,-48.69563483414555,-167.4984017366413,118,200,250
85,-101.41770276784052,-166.73002151607386,122,200,250
86,-3.061419668353196,-164.8487732189736,148,200,250
87,-74.62201709623211,-163.82346917212425,90,200,250
88,-76.29915959810289,-162.84004996342736,194,200,250
89,-113.72627772411795,-162.29434138299058,148,200,250
90,-107.8032479730618,-161.69553815870566,125,200,250
91,-113.71935854739718,-161.17405794553926,148,200,250
92,-176.5328888623523,-161.33920666507487,226,200,250
93,-103.49246852804578,-160.7238158338299,58,200,250
94,-74.0190599041399,-159.81113419246472,74,200,250
95,-61.008459861895055,-158.781939668188,247,200,250
96,-210.58101135949283,-159.31595071655195,170,200,250
97,-294.3321024874431,-160.6936665509488,132,200,250
98,-97.64872381489117,-160.05684894755427,108,200,250
99,-78.23964294709474,-159.23867688754967,111,200,250
100,-208.8881322146199,-158.38743934730437,146,200,250
101,-220.09513447701693,-159.1649140407087,115,200,250
102,39.35543252331519,-152.85725964545227,175,200,250
103,-290.94343269149465,-152.82097196780967,347,200,250
104,-86.27734364388465,-152.83812475810902,63,200,250
105,-114.43530882161434,-152.6994844400053,156,200,250
106,-164.63556379653812,-150.00370957366158,311,200,250
107,-91.77802884924216,-147.52128265100143,83,200,250
108,-11.879597139728034,-144.22627855962386,81,200,250
109,-19.20215798302189,-141.13013671158663,112,200,250
110,-18.34528315736145,-140.29991508143124,166,200,250
111,-80.31267471818484,-138.36839471040227,186,200,250
112,-76.0437494508285,-134.12700439274622,98,200,250
113,-98.10150677889041,-131.64542085136839,266,200,250
