,Score,Average Score,Timestamp,Solved Requirement,Stretch Goal
0,-621.6412611448777,-621.6412611448777,68,200,250
1,-298.7949456766125,-460.21810341074513,99,200,250
2,-328.7466342254689,-416.39428034898634,214,200,250
3,-234.62426134461398,-370.9517755978933,96,200,250
4,-300.28989688962974,-356.8193998562406,153,200,250
5,-398.9931817345685,-363.8483635026286,73,200,250
6,-429.49200922787236,-373.2260271776634,72,200,250
7,-483.22503607643176,-386.97590329000946,132,200,250
8,-158.04222312805905,-361.5388277164594,91,200,250
9,-354.39663033896875,-360.82460797871033,99,200,250
10,-325.51997222977684,-357.6150956378982,327,200,250
11,-307.2388083868394,-353.4170717003099,230,200,250
12,-368.0266975738987,-354.5408890752014,200,200,250
13,-248.3695822742284,-346.9572243037033,117,200,250
14,-243.62946850114298,-340.0687072501993,152,200,250
15,-365.0495871704526,-341.63001224521514,175,200,250
16,-379.10584274420506,-343.8344728628028,132,200,250
17,-235.51744096819942,-337.8168599797693,105,200,250
18,-174.72754234876274,-329.2332116834005,320,200,250
19,-191.81684610840057,-322.3623934046505,109,200,250
20,-186.04561189415972,-315.8711180946271,188,200,250
21,-291.1668419070206,-314.74819644973593,241,200,250
22,-218.0146618225076,-310.5423905963782,175,200,250
23,-763.5494015947847,-329.4176827213118,193,200,250
24,-304.5492472080257,-328.4229453007803,169,200,250
25,-299.8747234735869,-327.32493676896524,114,200,250
26,-249.72936256989692,-324.4510266134442,161,200,250
27,-157.61977185245718,-318.49276751483745,374,200,250
28,-261.27009329336073,-316.5195718520279,129,200,250
29,-211.0449631137589,-313.0037515607522,124,200,250
30,-173.213459929224,-308.4943873145739,159,200,250
31,-191.14853634575394,-304.8273294717983,251,200,250
32,-423.0181325602956,-308.4088689593285,225,200,250
33,-96.827367252144,-302.18588361499957,398,200,250
34,-300.312984807717,-302.1323722205058,311,200,250
35,-61.72796200872974,-295.4544719368453,413,200,250
36,-195.32642442983519,-292.7483084907099,523,200,250
37,-297.17673614291004,-292.8648460605047,216,200,250
38,-471.7326068077934,-297.4511989001787,92,200,250
39,-133.96419871789934,-293.3640238956218,130,200,250
40,-224.11684208357264,-291.6750682416694,466,200,250
41,-33.451823700317874,-285.5268957525896,481,200,250
42,218.0228545405797,-273.81643644344615,430,200,250
43,-230.3829744265439,-272.82931230669834,570,200,250
44,-151.49470370735804,-270.1329876711575,999,200,250
45,-138.20275266600882,-267.264939084089,999,200,250
46,-152.08550559823723,-264.8143128397092,999,200,250
47,-161.06556134722757,-262.6528805169491,999,200,250
48,-122.06664614722398,-259.7837736930772,999,200,250
49,-106.15864983517915,-256.7112712159192,999,200,250
50,-101.29602615102687,-253.6639134695488,999,200,250
51,-105.14295514988756,-250.8077411941707,999,200,250
52,-76.48767858864436,-247.51868340916076,999,200,250
53,-101.20153305257394,-244.80910655070545,999,200,250
54,-177.0076422731023,-243.576352654749,591,200,250
55,-166.18939702789893,-242.194442732841,577,200,250
56,-179.96489305902932,-241.10269624733553,468,200,250
57,-189.04259085645805,-240.2051082233549,496,200,250
58,-233.92252150765555,-240.0986237027498,855,200,250
59,-165.04812801887954,-238.84778210801863,394,200,250
60,-191.00539525411386,-238.0634806841841,369,200,250
61,-200.11492607704972,-237.4514072227787,669,200,250
62,-216.8982464432907,-237.12516657548522,552,200,250
63,-171.58056644982898,-236.10103219852186,223,200,250
64,-211.20156957913002,-235.71796354283893,494,200,250
65,-211.32084859854763,-235.34831028610722,365,200,250
66,-195.53689437251347,-234.7541100485909,608,200,250
67,-261.93393986404146,-235.15381342822988,446,200,250
68,-177.47728748402477,-234.3179217478791,464,200,250
69,-230.55308189387753,-234.26413832139338,513,200,250
70,-221.45200771982195,-234.08368577770926,611,200,250
71,-231.8793246184423,-234.05306965049718,693,200,250
72,-203.23626290637247,-233.63092161290643,840,200,250
73,-304.68098043648365,-234.59105754295476,935,200,250
74,-259.899206173807,-234.92849952469945,840,200,250
75,-116.14766024284265,-233.36559374467498,999,200,250
76,-138.88827012581865,-232.13861551585867,999,200,250
77,-112.72307821392702,-230.60764708891082,381,200,250
78,-239.06259522409542,-230.71467174884987,978,200,250
79,-74.75415415881238,-228.76516527897448,999,200,250
80,-42.881102310361946,-226.47030030405335,220,200,250
81,-205.42714698714218,-226.2136764831154,351,200,250
82,-84.39766321817893,-224.5050498172728,999,200,250
83,-27.614127530974613,-222.16111026624543,356,200,250
84,-252.73112466469985,-222.52075749446257,855,200,250
85,-19.969028626280533,-220.16550483320464,267,200,250
86,-47.50775943352986,-218.1809330470015,274,200,250
87,-173.16129998831337,-217.6693463076982,718,200,250
88,-68.14628505050248,-215.98931191154992,999,200,250
89,-52.203755701804724,-214.1694723981083,999,200,250
90,-53.461127083086296,-212.40344662541574,999,200,250
91,-93.21384153195733,-211.1079074396173,117,200,250
92,-89.84652890186996,-209.80402164888883,999,200,250
