,Score,Average Score,Timestamp,Solved Requirement,Stretch Goal
0,-234.551885274524,-234.551885274524,84,200,250
1,-210.9155401671663,-222.73371272084518,74,200,250
2,-254.25130786618672,-233.23957776929237,93,200,250
3,-469.10063277244643,-292.2048415200809,96,200,250
4,-252.7773267363512,-284.31933856333495,179,200,250
5,-565.4177254478307,-331.1690697107509,88,200,250
6,-124.32329909352596,-301.61967390829017,95,200,250
7,-50.39218973564424,-270.21623838670945,75,200,250
8,-334.8057241187021,-277.3928479124864,99,200,250
9,-421.29399838738374,-291.78296295997615,89,200,250
10,-337.5951045400951,-295.9477031036233,68,200,250
11,-87.04785581168898,-278.5393824959621,89,200,250
12,-212.36307369898597,-273.44889720388704,73,200,250
13,-115.5946278479972,-262.1735922498949,89,200,250
14,-53.248823160667904,-248.24527431061313,115,200,250
15,-127.38932759438921,-240.69177764084907,76,200,250
16,-144.3222710479282,-235.02298313538313,198,200,250
17,-141.08592100809886,-229.80425746164508,270,200,250
18,-331.7516040739832,-235.16990728334707,397,200,250
19,-243.03211366922545,-235.563017602641,410,200,250
20,-454.9304990566457,-246.00908814806982,729,200,250
21,-160.82369145584028,-242.1370246620594,363,200,250
22,-198.72374844272653,-240.24949091339275,238,200,250
23,-83.92412399790084,-233.7359339585806,126,200,250
24,-80.89489439520815,-227.6222923760457,153,200,250
25,-72.67793860913036,-221.66289415424126,160,200,250
26,-156.64946771703745,-219.25498947138186,155,200,250
27,-120.02629316148703,-215.7111074603142,202,200,250
28,-107.50879949732442,-211.9799933926249,178,200,250
29,-114.5126481510698,-208.73108188457306,342,200,250
30,-18.918570330423208,-202.6080976408908,96,200,250
31,-63.49499659113542,-198.26081323308594,326,200,250
32,-174.86919791744873,-197.55197640533936,354,200,250
33,-171.7787416183838,-196.79394008807597,314,200,250
34,-115.4417275094126,-194.469591157257,205,200,250
35,-142.0053558568565,-193.01225128780143,194,200,250
36,-113.63896405934533,-190.86702730865397,201,200,250
