,Score,Average Score,Timestamp,Solved Requirement,Stretch Goal
0,-228.46794922983855,-228.46794922983855,85,200,250
1,-444.0807412038742,-336.2743452168564,73,200,250
2,-190.66437417253735,-287.73768820208335,86,200,250
3,-369.3604889692595,-308.1433883938774,68,200,250
4,-470.21743117928673,-340.55819695095926,86,200,250
5,-488.5187517609328,-365.21828941928817,77,200,250
6,-260.88692044687645,-350.3138081375151,120,200,250
7,-255.37988548487158,-338.4470678059347,105,200,250
8,-374.31968801243397,-342.43291449554573,147,200,250
9,-142.67272837173715,-322.4568958831649,113,200,250
10,-544.5524847962581,-342.6474039661734,131,200,250
11,-204.3433295787886,-331.1220644338913,89,200,250
12,-312.27955401167736,-329.6726405552594,76,200,250
13,-244.11155487897219,-323.56113443552465,130,200,250
14,-335.21620345155685,-324.3381390365934,143,200,250
15,-483.7610491590801,-334.3020709192489,170,200,250
16,-85.6779156998902,-319.6771206122278,95,200,250
17,-453.7202318601969,-327.1239601260038,114,200,250
18,-460.7375337397297,-334.1562534740947,101,200,250
19,-117.54010472621141,-323.3254460367005,125,200,250
20,-189.78792387208657,-316.96651640981406,157,200,250
21,-262.2864227757449,-314.4810576082655,267,200,250
22,-200.42581905914926,-309.5221341930865,150,200,250
23,-302.16264492270386,-309.2154888068206,161,200,250
24,-70.75967772255865,-299.67725636345017,221,200,250
25,-273.71514648179823,-298.67871367569427,213,200,250
26,-154.81228547919414,-293.3503274461943,197,200,250
27,-49.545277099555605,-284.6430042195286,124,200,250
28,-162.17067233733928,-280.41982036152206,128,200,250
29,-288.4610882425052,-280.6878626242215,129,200,250
30,-200.58968869202596,-278.1040505618926,104,200,250
31,-146.67788377198613,-273.99698284970805,114,200,250
32,-38.568367049892444,-266.86278237092574,106,200,250
33,-286.52154362949375,-267.4409812314719,159,200,250
34,-203.0948479570694,-265.6025202807746,184,200,250
35,-54.250813014714595,-259.73163952338405,105,200,250
36,-242.75716556105897,-259.27286995683477,236,200,250
37,-111.40479362329876,-255.38160479016273,135,200,250
38,-143.80897416983117,-252.52076810759013,82,200,250
39,-207.79723571267056,-251.40267979771716,125,200,250
40,-166.09323395663375,-249.3219616064712,261,200,250
41,-121.82659658715812,-246.28635767743995,81,200,250
42,-154.72735179735486,-244.15707847092634,179,200,250
43,-178.19857372361764,-242.65802154485115,222,200,250
44,-113.52903116001147,-239.78848842518804,151,200,250
45,-79.8015869812343,-236.3105123068412,172,200,250
46,-349.847945660595,-238.72620237819766,175,200,250
47,-325.96388407651057,-240.5436540802459,125,200,250
48,-59.73847100108409,-236.8537523847528,115,200,250
49,-279.23138774946983,-237.7013050920471,327,200,250
50,-255.8312986721167,-238.05679516224458,125,200,250
51,-74.82385539391315,-234.91770016669975,155,200,250
52,-273.68142943456064,-235.64909128496126,221,200,250
53,-116.32742688065319,-233.43943083302963,160,200,250
54,-261.0776509613187,-233.94194392627125,174,200,250
55,-205.3240276391602,-233.43090970685856,148,200,250
56,33.297034000250676,-228.7514720979619,142,200,250
57,-228.9344557404417,-228.75462698834951,181,200,250
58,-224.56541766652765,-228.68362344052204,198,200,250
59,-364.68008416932565,-230.95023111933543,252,200,250
60,-76.50264572149084,-228.41830348986258,165,200,250
61,-95.44032027413536,-226.27349730896375,227,200,250
62,-26.290029566294706,-223.0991565511436,155,200,250
63,-75.38130322034885,-220.7910650928499,172,200,250
64,-61.061026000515284,-218.33367987604476,136,200,250
65,-125.01068610688402,-216.91969512196656,92,200,250
66,-161.84717419469672,-216.09771719767892,103,200,250
67,-300.5473842309042,-217.3396240658146,186,200,250
68,-157.91552043994608,-216.47840517268608,159,200,250
69,-255.83168874208476,-217.0405949379632,200,200,250
70,-217.5690123188749,-217.04803743628588,255,200,250
71,-120.52068876268687,-215.70737981581925,233,200,250
72,-218.52133637039546,-215.74592716588194,189,200,250
73,-167.92050445267586,-215.09963766975753,191,200,250
74,-118.44542213680242,-213.8109147959848,334,200,250
75,-124.41802064786557,-212.63469250456217,100,200,250
76,-135.91767277396593,-211.63836757299597,128,200,250
77,-137.98328512747818,-210.69407164420727,223,200,250
78,28.548445598120963,-207.6656853500006,163,200,250
79,-127.82142983819092,-206.667632156103,133,200,250
80,-19.19391081657288,-204.3531417691952,128,200,250
81,-264.78119255037814,-205.0900692177462,177,200,250
82,-215.77889921448903,-205.2188503020443,291,200,250
83,-202.10237231167832,-205.18174937358756,136,200,250
84,-410.5352482847006,-207.5976728901889,191,200,250
85,-37.47773456852106,-205.6195340724951,196,200,250
86,-410.2859274605703,-207.97202135281776,89,200,250
87,-134.46732439175184,-207.136740705533,185,200,250
88,-210.51327873044218,-207.17467933502635,282,200,250
89,-365.75307854937694,-208.93666154851914,380,200,250
90,-9.959453505886756,-206.75009882277593,155,200,250
91,-53.92877616591251,-205.08899748954917,120,200,250
92,-169.22288796561784,-204.70334039789398,364,200,250
93,-372.5623821468958,-206.48907488458548,94,200,250
94,-21.813791314802415,-204.54512453121933,269,200,250
95,-255.5191869534425,-205.0761043481175,135,200,250
96,-140.16656265281148,-204.40693381517622,94,200,250
97,-95.78175971190652,-203.29851367126528,139,200,250
98,-60.94647562299547,-201.86061429704037,251,200,250
99,-118.83535226657003,-201.03036167673565,112,200,250
100,-111.59674448627474,-199.86164962930005,134,200,250
101,-193.55743265208096,-197.35641654378207,117,200,250
102,-72.29776118694443,-196.1727504139261,280,200,250
103,-0.7555229061596407,-192.4867007532951,165,200,250
104,-31.069560469946893,-188.09522204620168,183,200,250
105,-121.35723460666706,-184.42360687465904,243,200,250
106,-40.11133557052307,-182.21585102589555,182,200,250
107,-261.3329110038319,-182.27538128108515,341,200,250
108,-35.29577118159463,-178.88514211277675,137,200,250
109,-91.34997054722206,-178.37191453453158,188,200,250
110,-63.04289851913482,-173.55681867176034,173,200,250
111,-81.30503558638019,-172.32643573183628,233,200,250
112,-34.93769194001115,-169.55301711111963,192,200,250
113,-269.8627476149631,-169.8105290384796,148,200,250
114,-238.78393147938792,-168.84620631875782,121,200,250
115,-76.06427922516292,-164.76923861941867,572,200,250
116,-115.61891737809147,-165.06864863620066,579,200,250
117,-39.41139701741527,-160.92556028777287,145,200,250
118,-278.87917811683405,-159.10697673154394,390,200,250
119,-206.35939965730634,-159.99516968085487,211,200,250
120,-128.95254119695693,-159.38681585410356,255,200,250
121,-95.13274764372223,-157.71527910278334,184,200,250
122,-46.05298710249452,-156.17155078321676,125,200,250
123,-32.36768027102157,-153.47360113669995,404,200,250
124,-232.53491213554187,-155.09135348082975,155,200,250
125,-142.17377082780442,-153.77593972428983,198,200,250
126,-37.459237212148906,-152.6024092416194,132,200,250
127,-219.31302457959956,-154.30008671641986,210,200,250
128,-179.67077879563476,-154.4750877810028,304,200,250
129,-185.45254307384218,-153.44500232931617,346,200,250
130,-50.09795112297561,-151.94008495362567,247,200,250
131,-133.90793455402425,-151.81238546144604,169,200,250
132,-191.34984860444894,-153.3402002769916,169,200,250
133,-80.86778933594226,-151.2836627340561,193,200,250
134,-165.98994314024335,-150.9126136858878,135,200,250
135,-94.16191923878603,-151.31172474812854,187,200,250
136,-203.83275302409749,-150.9224806227589,138,200,250
137,-145.2844164539201,-151.26127685106513,112,200,250
138,-163.94675357723895,-151.4626546451392,156,200,250
139,-147.5025609859497,-150.859707897872,160,200,250
140,-77.50773832526758,-149.97385294155833,94,200,250
141,-91.74498485810561,-149.67303682426783,116,200,250
142,-144.24276451807307,-149.568190951475,585,200,250
143,-182.44446436374295,-149.61064985787627,99,200,250
144,-33.81688099093999,-148.81352835618557,256,200,250
145,-175.36096846825586,-149.76912217105576,171,200,250
146,-93.69571147122545,-147.2075998291621,194,200,250
147,-270.04506582617586,-146.64841164665873,188,200,250
148,-190.69449476396727,-147.95797188428756,458,200,250
149,-209.78148786447576,-147.26347288543764,318,200,250
150,-247.03191106101846,-147.17547900932664,87,200,250
151,-65.47881621862373,-147.0820286175737,112,200,250
152,-193.19125281456263,-146.27712685137374,417,200,250
153,-96.89729876561898,-146.0828255702234,199,200,250
154,-216.21697958016438,-145.63421885641185,239,200,250
155,-158.03954231924814,-145.16137400321276,269,200,250
156,-185.2350621743065,-147.34669496495832,200,200,250
157,-230.79490090141906,-147.36529941656806,151,200,250
158,-58.88630994238145,-145.7085083393266,333,200,250
159,-226.739463517232,-144.3291021328057,135,200,250
160,-55.10119581813006,-144.11508763377208,304,200,250
161,-172.0277374212339,-144.88096180524306,242,200,250
162,-193.4877386208366,-146.5529388957885,105,200,250
163,-226.04780989661623,-148.05960396255117,71,200,250
164,-189.38667827938974,-149.3428604853399,114,200,250
165,-26.089084150902337,-148.3536444657801,140,200,250
166,-124.68689118195117,-147.98204163565262,393,200,250
167,-208.14892335069254,-147.05805702685052,263,200,250
168,-253.45035481558736,-148.01340537060693,214,200,250
169,-93.65665471733121,-146.3916550303594,126,200,250
170,-90.44360252625542,-145.1204009324332,415,200,250
171,-21.016115983849744,-144.12535520464482,228,200,250
172,-95.25044766423231,-142.89264631758317,337,200,250
173,-49.80739536101018,-141.71151522666653,206,200,250
174,-107.60499197147954,-141.6031109250133,197,200,250
175,-126.2099484998065,-141.6210302035327,271,200,250
176,-203.49965771062648,-142.29685005289934,126,200,250
177,-202.3276777338392,-142.94029397896293,166,200,250
178,-207.3231590503521,-145.2990100254477,91,200,250
179,-260.41906002117764,-146.62498632727755,76,200,250
180,-102.4457958961149,-147.45750517807298,137,200,250
181,-189.00681283976354,-146.6997613809668,198,200,250
182,-143.47508001427747,-145.97672318896468,555,200,250
183,-153.59414548490233,-145.49164092069694,393,200,250
184,-141.57085498835914,-142.8019969877335,413,200,250
185,-206.29544060070302,-144.49017404805534,155,200,250
186,-220.22414042399006,-142.58955617768953,488,200,250
187,-75.71431048243325,-142.00202603859634,197,200,250
188,-172.66488268565496,-141.6235420781485,171,200,250
189,-149.27975491014922,-139.4588088417562,499,200,250
190,-210.78127361856076,-141.46702704288293,266,200,250
191,-143.4042480872862,-142.36178176209668,203,200,250
192,-163.88862543048822,-142.3084391367454,356,200,250
193,-219.23357273446797,-140.7751510426211,133,200,250
194,-204.42991612454543,-142.60131229071854,999,200,250
195,-226.22720175147037,-142.3083924386988,700,200,250
196,-197.94483854212956,-142.88617519759197,290,200,250
197,-116.39476188268283,-143.09230521929973,179,200,250
198,-188.348104172739,-144.36632150479718,127,200,250
199,-190.18054441977048,-145.07977342632918,107,200,250
200,-173.28670978433732,-145.69667307930982,122,200,250
201,-82.76840644655317,-144.58878281725455,630,200,250
202,-284.1812737225567,-146.70761794261068,153,200,250
203,-136.28935786298047,-148.06295629217888,445,200,250
204,-186.6172124636165,-149.6184328121156,358,200,250
205,-167.48141248477552,-150.07967459089664,95,200,250
206,-121.30624165438705,-150.8916236517353,130,200,250
207,-139.9241273269913,-149.6775358149669,459,200,250
208,-201.72797200008125,-151.34185782315174,308,200,250
209,-49.85651740183159,-150.92692329169785,242,200,250
210,-228.97941750683202,-152.5862884815748,173,200,250
211,-150.27071643350334,-153.27594529004602,188,200,250
212,-45.206897365325744,-153.3786373442992,182,200,250
213,-320.0642120469038,-153.8806519886186,479,200,250
