,Score,Average Score,Timestamp,Solved Requirement,Stretch Goal
0,-101.92757806193713,-101.92757806193713,101,200,250
1,-215.69963115142403,-158.81360460668057,121,200,250
2,-95.12588220450625,-137.5843638059558,116,200,250
3,-147.0460680500712,-139.94978986698464,105,200,250
4,-118.67081188327009,-135.69399427024172,58,200,250
5,-258.8597881173355,-156.22162657809068,96,200,250
6,-205.86430944249872,-163.31343841586326,62,200,250
7,-360.65399007769446,-187.98100737359215,74,200,250
8,-179.96908108485198,-187.0907933415099,90,200,250
9,-98.90265348502241,-178.27197935586116,88,200,250
10,-225.41798627183186,-182.55797998458576,58,200,250
11,-86.63555177466192,-174.56444430042544,64,200,250
12,-358.9576564455731,-188.74853754235986,104,200,250
13,-88.31368819251091,-181.57461973165638,116,200,250
14,-399.5456841913754,-196.106024028971,113,200,250
15,-357.6120377567763,-206.2001498869588,102,200,250
16,-70.94601436979093,-198.24402426830187,67,200,250
17,-253.29570728994912,-201.30245110283784,120,200,250
18,-336.6386328093919,-208.42540803476172,100,200,250
19,-301.5269268460407,-213.08048397532565,95,200,250
20,-179.27550289635235,-211.470722971565,86,200,250
21,-319.313922430492,-216.37268658333443,81,200,250
22,-265.3262174606935,-218.50110096930658,116,200,250
23,-316.9999256729793,-222.60521866529294,104,200,250
24,-73.31100037820268,-216.63344993380935,92,200,250
25,-277.3224057152819,-218.96764054078906,118,200,250
26,-208.87435756658564,-218.5938152454482,59,200,250
27,-216.97312338775737,-218.5359333933878,71,200,250
28,-380.0430903091593,-224.10514570082822,100,200,250
29,-267.40267559144934,-225.54839669718226,122,200,250
30,-169.50662997246707,-223.74059777057852,86,200,250
31,-216.45567028894655,-223.51294378677753,91,200,250
32,-186.361630097228,-222.38714640224572,76,200,250
33,-122.87103448552348,-219.46020193410683,101,200,250
34,-105.74114655502048,-216.21108606613294,100,200,250
35,-379.0895483206862,-220.73548779542608,81,200,250
36,-320.8429190739886,-223.44109404619803,109,200,250
37,-287.7329241782879,-225.132984312832,113,200,250
38,-270.9109787628129,-226.30677904231868,104,200,250
39,-57.645566587980305,-222.09024873096024,107,200,250
40,-53.842026945635766,-217.98663356546453,110,200,250
41,-233.97482150643808,-218.36730470691626,87,200,250
42,-274.33678664854835,-219.66892056602398,125,200,250
43,-485.1806661996551,-225.70327842133375,106,200,250
44,-450.1392654315569,-230.69074479933872,92,200,250
45,-66.44802023632343,-227.12025078709922,85,200,250
46,-290.03044885712757,-228.45876563965302,78,200,250
