,Score,Average Score,Timestamp,Solved Requirement,Stretch Goal
0,-310.95508438523325,-310.95508438523325,80,200,250
1,-141.01708515840426,-225.98608477181875,64,200,250
2,-464.75223424758474,-305.57480126374077,98,200,250
3,-288.9981558211145,-301.43063990308417,170,200,250
4,-709.2910388929804,-383.0027197010634,106,200,250
5,-343.42045988871627,-376.4056763990056,94,200,250
6,-650.866290074476,-415.6143354955014,149,200,250
7,-166.85806108809254,-384.5198011945752,73,200,250
8,-410.8569380088273,-387.44614972949216,74,200,250
9,-470.649788371856,-395.7665135937285,109,200,250
10,-505.2642379343584,-405.7208521701495,97,200,250
11,-274.6468597663234,-394.79801946983065,74,200,250
12,-255.60797623218775,-384.09109306693506,74,200,250
13,-373.1749870300275,-383.3113712071559,82,200,250
14,-41.48890285184357,-360.5232066501351,93,200,250
15,-207.4970756488362,-350.9590734625539,86,200,250
16,-249.59042280806892,-344.9962116593489,106,200,250
17,-337.8966612267707,-344.6017921908723,85,200,250
18,-117.51576819089327,-332.6498961908734,126,200,250
19,-411.15926381589964,-336.5753645721247,87,200,250
20,-373.13674442749743,-338.3163826604758,72,200,250
21,-212.5040396507763,-332.5976397963986,164,200,250
22,-257.0489688481289,-329.31291497256075,92,200,250
23,-162.51067739742072,-322.36282174026326,147,200,250
24,-352.4685965557376,-323.56705273288225,127,200,250
25,-124.07433090027739,-315.8942557393205,224,200,250
26,-266.5827706827741,-314.0679044409299,86,200,250
27,-343.3996300453486,-315.1154660696592,153,200,250
28,-221.66832659861205,-311.89315091548514,146,200,250
29,-206.82939706276306,-308.3910257870611,271,200,250
30,-220.33561812129307,-305.5505287655847,140,200,250
31,-314.00689926005856,-305.81479034353697,175,200,250
32,-268.39317434618147,-304.68080197998074,115,200,250
33,-342.5539349287217,-305.7947176549437,222,200,250
34,-231.86322673895668,-303.68238934305833,172,200,250
35,-328.9164833538548,-304.3833363989138,276,200,250
36,-355.7809674680391,-305.7724615629442,169,200,250
37,-503.82497495427964,-310.9843698100846,357,200,250
38,-314.6314677932445,-311.07788514298613,157,200,250
39,-242.71826931436306,-309.3688947472706,159,200,250
40,-110.20206585061361,-304.5111672132058,120,200,250
41,-158.17534884308535,-301.0269810615363,220,200,250
42,-161.60555549987947,-297.78462232754424,116,200,250
43,-182.7542264671107,-295.17029514889805,163,200,250
44,-514.551161891664,-300.0454255209595,194,200,250
45,-266.7195085533878,-299.3209490651427,98,200,250
46,-158.9569698646335,-296.3344814225787,117,200,250
47,-296.35521795467565,-296.33491343366404,187,200,250
48,-212.39159870907233,-294.6217845617336,114,200,250
49,-75.294174410762,-290.23523235871414,129,200,250
50,-105.97424917385507,-286.6222719041091,131,200,250
51,-291.5474008126556,-286.7169859215811,105,200,250
52,-284.5159016896893,-286.67545603041333,111,200,250
53,-104.52415024149327,-283.3022837009889,140,200,250
54,-65.73008490953012,-279.3464255411442,135,200,250
55,-292.03063053965184,-279.57292920183187,289,200,250
56,-340.25442921824015,-280.63751692141796,132,200,250
57,-144.33528010542824,-278.287478355625,308,200,250
58,-323.4628141267019,-279.05316201276196,212,200,250
59,-222.9523764278273,-278.1181489196797,141,200,250
60,-313.97125594535265,-278.70590477255956,326,200,250
61,-28.204230645432958,-274.66555518986394,266,200,250
62,-179.53878350303404,-273.15560643293014,270,200,250
63,-102.06950731884713,-270.4823861342726,122,200,250
64,-90.64697800520285,-267.7156875476715,205,200,250
65,-139.51717437409118,-265.7732858329203,331,200,250
66,-230.02937514719605,-265.2397946286557,181,200,250
67,-123.12236469279611,-263.14983242371665,283,200,250
68,-100.29575472671378,-260.78962839912236,143,200,250
69,-14.191988270852704,-257.26680496871853,204,200,250
70,-194.68239613839359,-256.38533442181256,385,200,250
71,-173.92194753719008,-255.24000960397063,124,200,250
72,-133.7420812714692,-253.57565442133364,338,200,250
73,-7.081221471011716,-250.24464857065362,229,200,250
74,-183.2199549779851,-249.350985989418,278,200,250
75,-94.12394928672697,-247.3085249801721,133,200,250
76,-26.431695777105404,-244.4399947307816,125,200,250
77,-175.13166785320436,-243.55142643747936,155,200,250
78,-33.178766671537986,-240.88848137715098,218,200,250
79,-6.551620108620369,-237.95927061129433,169,200,250
80,-246.08642129129186,-238.05960580487456,337,200,250
81,-176.66506219975918,-237.31089185847068,180,200,250
82,-14.584928189674969,-234.6274465130635,228,200,250
83,-40.05915008920144,-232.31115726992226,314,200,250
84,-98.08374943557664,-230.73201129540055,121,200,250
85,-178.86723660682023,-230.12893251995195,256,200,250
86,-52.91289536775416,-228.0919665756738,271,200,250
87,-264.125947080935,-228.50144362686999,313,200,250
88,-91.23741428936361,-226.95915116240363,186,200,250
89,-224.70653265443445,-226.93412206787067,231,200,250
90,-222.05136480009696,-226.88046539459842,172,200,250
91,-270.23242616433936,-227.35168235948692,150,200,250
92,-44.92127828930181,-225.3900651114204,417,200,250
93,-41.35819007033841,-223.43227920672805,128,200,250
94,-263.27957033381676,-223.85172437648689,478,200,250
95,-61.623347079877554,-222.1618454463138,102,200,250
96,-103.28098079934675,-220.93626952211827,326,200,250
97,-71.2925670276627,-219.40929296605242,213,200,250
98,-93.99464392897997,-218.14247832931432,468,200,250
99,-101.04907431785784,-216.97154428919973,164,200,250
100,-157.4863330696939,-215.43685677604438,132,200,250
101,-230.09061640169446,-216.32759208847725,108,200,250
102,-116.25182250609461,-212.8425879710624,175,200,250
103,-117.25330494555358,-211.12513946230675,623,200,250
104,-81.22885531542374,-204.8445176265312,113,200,250
105,-78.19938847804768,-202.1923069124245,213,200,250
106,173.46515970671607,-193.94899241461255,376,200,250
107,-88.54474455551028,-193.16585924928677,113,200,250
108,-133.7923116836946,-190.3952129860354,314,200,250
109,-144.0032965325689,-187.12874806764256,266,200,250
110,-128.39244173687234,-183.36003010566773,280,200,250
111,-145.15422403102195,-182.0651037483147,98,200,250
112,22.537240206703046,-179.28365158392577,317,200,250
113,252.48554639060228,-173.02704624971946,445,200,250
114,-115.92068887947818,-173.7713641099958,133,200,250
115,-62.68464322067257,-172.32323978571418,492,200,250
116,-101.58062424016384,-170.84314180003514,403,200,250
117,-160.3311745740503,-169.06748693350792,185,200,250
118,-111.1955655929388,-169.00428490752836,230,200,250
119,-177.2875554230062,-166.66556782359942,99,200,250
120,-185.19686930610382,-164.78616907238552,254,200,250
121,-131.58159069154698,-163.97694458279327,214,200,250
122,-187.2897647481259,-163.2793525417932,89,200,250
123,142.91661855955573,-160.22507958222343,714,200,250
124,84.91861391729336,-155.85120747749312,961,200,250
125,-175.21401554751066,-156.36260432396546,180,200,250
126,-197.57703858820852,-155.6725470030198,107,200,250
127,-210.07143696369218,-154.3392650722032,118,200,250
128,-55.13131358163605,-152.67389494203343,93,200,250
129,-215.26828517868518,-152.75828382319267,177,200,250
130,-112.0486991691482,-151.67541463367124,292,200,250
