,Score,Average Score,Timestamp,Solved Requirement,Stretch Goal
0,-445.43971538196325,-445.43971538196325,79,200,250
1,-31.38730238038579,-238.41350888117452,97,200,250
2,-549.6436162806065,-342.15687801431847,103,200,250
3,-179.2177479709606,-301.422095503479,71,200,250
4,-517.0545508380146,-344.54858657038614,75,200,250
5,-524.7653205335857,-374.5847088975861,92,200,250
6,-499.8817931383212,-392.48429236054824,84,200,250
7,-478.1144587745476,-403.18806316229814,79,200,250
8,-238.14439077415673,-384.84987734139355,75,200,250
9,-259.8529757461689,-372.3501871818711,64,200,250
10,-393.32302860201065,-374.25680912915647,66,200,250
11,-214.47526453780085,-360.9416804132102,73,200,250
12,-142.7507676239244,-344.1577640448036,63,200,250
13,-213.32300568246797,-334.81242416177963,104,200,250
14,-93.57410331597931,-318.72986943872627,62,200,250
15,-104.2781640982776,-305.3266378549482,57,200,250
16,-173.26550789786057,-297.5583360927666,64,200,250
17,-161.5512484375358,-290.0023867785871,84,200,250
18,-142.66783253158258,-282.24793655506056,63,200,250
19,-130.27556844489033,-274.649318149552,75,200,250
20,-97.73699910053583,-266.2249220043608,74,200,250
21,-307.1368831088997,-268.08455660002164,149,200,250
22,-132.04592816937964,-262.16983362477635,74,200,250
23,-87.73867717377472,-254.90186877265128,80,200,250
24,-605.5717329754598,-268.92866334076365,100,200,250
25,-427.6442592572164,-275.0331093375503,70,200,250
26,-573.0349291108124,-286.070213773597,73,200,250
27,-569.56275067637,-296.19494723441034,194,200,250
28,-536.6747963525613,-304.4873558246914,103,200,250
29,-48.49998561195454,-295.9544434842668,112,200,250
30,-376.4229927363516,-298.5502031375599,160,200,250
31,-243.71625956015376,-296.836642400766,107,200,250
32,-438.29661889981986,-301.12330835528275,81,200,250
33,-777.9167666550549,-315.1466453640996,89,200,250
34,-493.63003216718613,-320.24617070133064,94,200,250
35,-426.8203944572556,-323.2065658056619,95,200,250
36,-281.69403670966767,-322.0846055598242,58,200,250
37,-515.3292234994677,-327.1699902424464,74,200,250
38,-303.7679631869926,-326.56993826666553,62,200,250
39,-400.16900947861336,-328.4099150469642,70,200,250
40,-444.4687339169765,-331.2406179462328,74,200,250
41,-519.8071303406557,-335.73029681276665,74,200,250
42,-204.77277797817325,-332.6847731189389,89,200,250
43,-107.28742023272598,-327.5621060078886,103,200,250
44,-117.76259932675052,-322.89989474830776,69,200,250
45,-141.9588651759567,-318.96639410543054,72,200,250
46,-127.82515674739557,-314.8995592680256,91,200,250
47,-75.9019592019498,-309.9204425999823,59,200,250
48,-105.06080399489429,-305.73963364885805,66,200,250
49,-142.45524230846522,-302.4739458220502,95,200,250
