,Score,Average Score,Timestamp,Solved Requirement,Stretch Goal
0,-436.9321249393663,-436.9321249393663,79,200,250
1,-324.30993620558746,-380.6210305724769,80,200,250
2,-133.6829285355617,-298.3083298935052,74,200,250
3,-578.7657061138585,-368.4226739485935,110,200,250
4,-165.01487815123986,-327.7411147891228,59,200,250
5,-620.5355688818676,-376.5401904712469,88,200,250
6,-497.722600845307,-393.8519633818269,79,200,250
7,-494.4194981448566,-406.42290522720566,99,200,250
8,-227.45750507699984,-386.5378607660717,73,200,250
9,-106.87435179681114,-358.57150986914564,201,200,250
10,-370.8091678324792,-359.68402422944865,97,200,250
11,-193.88439145756698,-345.8673881651252,187,200,250
12,-235.98902878719778,-337.4152066745154,130,200,250
13,-165.3128920938113,-325.1221842044651,169,200,250
14,-203.86222660759586,-317.03818703134044,131,200,250
15,-169.83186662888824,-307.8377920061872,159,200,250
16,-124.73533991545165,-297.0670595302616,177,200,250
17,-276.2120529147228,-295.90844805162055,112,200,250
18,-120.9615203151813,-286.7007150128606,158,200,250
19,-265.27404822482083,-285.6293816734586,138,200,250
20,-213.2017446522635,-282.1804465772112,161,200,250
21,-252.73607232411007,-280.84206592934294,148,200,250
22,-214.13997550987833,-277.94197504154016,105,200,250
23,-35.17813050317845,-267.8268148524417,80,200,250
24,-157.8057376907602,-263.42597176597445,70,200,250
25,-237.04597725157362,-262.4113565923436,105,200,250
26,-165.61809056101225,-258.8264208134055,80,200,250
27,-271.28689024782943,-259.2714375789206,242,200,250
28,-454.0962893658327,-265.9895359164003,199,200,250
29,-185.93961098162947,-263.32120508524133,127,200,250
30,-368.3241584090641,-266.70839712794526,304,200,250
31,-84.56273727284085,-261.0163452574733,58,200,250
32,-121.04412062160594,-256.77476269275,140,200,250
33,-308.2764155358981,-258.28951718813676,88,200,250
34,-105.30249913852538,-253.91845952957638,160,200,250
35,-101.10372410491505,-249.67360576778023,95,200,250
36,-17.241904916780513,-243.3916679069424,66,200,250
37,-91.51683380736154,-239.3949617464271,96,200,250
38,-410.114058827246,-243.77237449208914,287,200,250
39,-105.12186523642637,-240.3061117606976,109,200,250
